,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy
360,Frisbee 1,Person,5.58823529411765,1.17188974219032,3.21782178217822,1.55951249046643,688.2672457169973,13.517847464099729,8.685931040708525,5.227059784143637
361,Frustrated pose 1,Person,2.35294117647059,1.03068811796078,4.24752475247525,1.80779390746877,862.1588120062175,14.132735263167046,8.643535710210353,5.886481533983899
362,Frustrated pose 2,Person,2.63725490196078,0.865044103337111,3.48514851485149,1.65899886308664,98.03035315493139,10.729237536776179,7.770765109861449,3.714357234210537
363,Frustrated pose 3,Person,2.35185185185185,0.88934308229947,3.55769230769231,1.78356533450965,312.2332402957541,10.934466335760131,7.663915730204717,4.1908502539220525
364,Frustrated pose 4,Person,3.42156862745098,0.883694702330398,3.27722772277228,1.48404051077582,74.45650140004312,10.101839108347514,7.3527459253854515,3.3810647106818617
365,Frustrated pose 5,Person,2.46078431372549,0.991763791618431,3.74257425742574,1.70677160362208,241.91839500115503,11.51191717987224,7.761296027111019,4.3703472269227035
366,Frustrated pose 6,Person,4.68316831683168,1.02888962546336,4.03883495145631,1.78183827800463,1147.7813681379039,13.169580796482752,8.568625934878185,5.442563175105782
367,Frustrated pose 7,Person,2.69607843137255,1.01268406894282,3.25,1.55293791299464,81.21391415537839,10.304468121041143,7.463746651201324,3.5841925314374103
368,Frustrated pose 8,Person,3.74074074074074,0.950851761497749,3.36538461538462,1.7239472223337,269.2367139987994,12.985375884763869,8.763661513315377,4.538679740525092
369,Funeral 1,Scene,2.92156862745098,1.18310109801104,4.23762376237624,1.89287355547847,288.70170656161923,13.153884057504014,8.733389184817174,4.85175159642247
370,Galaxy 1,Scene,5.59803921568627,1.17952670422151,4.08910891089109,1.9651921529509,219.11443920233944,12.006241025703872,7.9562772971878015,4.477493289975865
371,Galaxy 2,Scene,5.77227722772277,1.02840836362616,4.4368932038835,1.91828100597763,451.42019119881337,11.183871020076033,7.328342707498534,4.6207838331758095
372,Galaxy 3,Scene,5.45098039215686,1.23982952341702,4.00990099009901,1.88941816178923,795.9189118123456,11.800147083608056,7.708219015634665,5.056304338134649
373,Galaxy 4,Scene,5.43137254901961,1.2388896651467,4.45544554455446,1.90538580069889,91.15798673600332,9.893955491788688,6.84170631971744,3.6037981454241743
374,Galaxy 5,Scene,5.61386138613861,0.97949269552869,4.41747572815534,1.76304255642842,210.92090033764265,10.784157760344238,7.472397629445921,3.6921599709128032
375,Galaxy 6,Scene,5.34313725490196,1.20637824749291,4.16831683168317,1.78364406163726,64.0545257275202,11.109141164564901,8.112893889263873,3.2933314305536343
376,Galaxy 7,Scene,6.06481481481481,1.03466232830342,4.5,2.04322227903706,67.2330484634683,10.27943192959599,7.82670070796902,2.895379906520561
377,Galaxy 8,Scene,5.51960784313725,1.15810011842427,4.57425742574257,1.86733250736694,145.9935278125172,11.318698103015118,7.77629074161936,3.8818844834845154
378,Garbage dump 1,Scene,2.19607843137255,0.975331532222767,2.86138613861386,1.72063768975515,1429.0307500225997,13.436053726096656,8.703465326607986,5.580681328167811
379,Garbage dump 2,Scene,1.60185185185185,0.784663923711361,3.77884615384615,1.95560797175926,1300.8290256038376,14.345028775321744,8.48196900578938,6.069425372300621
380,Garbage dump 3,Scene,2.0,1.0244534886929,3.46534653465347,1.79757812868116,2450.2995895399795,14.517175970886472,8.63811091865804,6.453007179737785
381,Garbage dump 4,Scene,1.63888888888889,0.814108460630266,3.78846153846154,1.94922477457253,1224.2241828952378,14.10099587648466,8.5568968401544,5.968603019739035
382,Garbage dump 5,Scene,2.13725490196078,1.00532459352294,3.32673267326733,1.6976979171283,601.0036699551981,13.548545104270534,8.738661642710095,5.046198778822875
383,Garbage dump 6,Scene,1.96296296296296,0.94647329574057,3.31730769230769,1.87608569513075,481.6379926092783,13.80655192516204,8.819602494882043,5.196051659698467
384,Garbage dump 7,Scene,2.73529411764706,1.17672536554017,2.47524752475248,1.60370857331337,671.0208513813334,13.874573674957226,8.796335310441581,5.389486527661848
385,Garbage dump 8,Scene,2.05882352941176,1.12420294679364,3.14851485148515,1.83513562776086,799.7260195171039,14.030475956840046,8.598852902644214,5.60894563008714
386,Gargoyle 1,Object,3.90196078431373,1.3680209303127,3.74257425742574,1.70677160362208,362.2694693114296,13.515688950040623,8.653892217878344,5.100630568685137
387,Gargoyle 2,Object,3.26851851851852,1.24259662917273,3.75961538461538,1.87727954535586,215.53314425781383,12.677142392490229,8.472564950216032,4.698201950107394
388,Gazing 1,Person,4.86274509803922,1.09036478305393,3.08910891089109,1.64984247672916,29.51978132957644,8.889638995384905,7.1176190384544835,2.3374169411276324
389,Gazing 2,Person,5.1078431372549,1.01383364918499,3.37623762376238,1.59907151277555,270.42686766892155,11.800003340381075,8.667727008760654,3.5795176837048985
390,Gazing 3,Person,5.42592592592593,1.16974079486527,3.31067961165049,1.70368186189236,50.67157777961937,11.196360206832413,8.327229221154496,3.3667673999012
391,Gazing 4,Person,4.49019607843137,1.01225263976793,3.00990099009901,1.36744323103338,112.69239067294987,8.631098377185882,6.797654143523978,2.797280297862831
392,Gazing 5,Person,5.44444444444444,1.02613814935302,3.30769230769231,1.58926570989224,44.85405878674642,10.12264934234826,8.291635604353692,2.2509775578124587
393,Gazing 6,Person,5.84313725490196,1.05064900300206,3.48514851485149,1.65296014099638,228.20093444972633,12.855843585382772,8.715200220110994,4.483219776264493
394,Gazing 7,Person,4.98039215686275,1.07150668563645,3.56435643564356,1.53242188436578,81.38650556375907,10.395685648447712,8.183044601702296,3.0748947115007583
395,Goat 1,Animal,5.33333333333333,1.22283568103149,3.30769230769231,1.76303425051357,1245.4549660373368,14.332403833735242,8.903203796365966,5.9184305216723825
396,Goat 2,Animal,5.2037037037037,1.22862478595341,3.03846153846154,1.69478398499275,1904.5946910368345,14.722243590545409,8.775329166303964,6.268306461728815
397,Gorrila 1,Animal,3.90740740740741,1.35023042019063,3.53846153846154,1.68328779605022,531.987089176473,13.497535274303964,8.65038865541731,5.287813780049079
398,Grass 1,Scene,4.96296296296296,1.09310435005573,2.23076923076923,1.46301171766816,1275.1018604853807,14.145717009208358,8.371332432499429,6.003916280051307
399,Grass 2,Scene,4.94117647058824,1.02274653917834,2.42574257425743,1.53196954704371,904.7334998869912,12.887937784613431,8.420506150896905,5.1839251544055465
400,Grass 3,Scene,5.00980392156863,1.03880260505146,2.10891089108911,1.32590339089249,846.3618639993015,13.703732280092456,8.410847036998785,5.584417168985529
401,Grass 4,Scene,5.22549019607843,1.15960784379379,2.10891089108911,1.5093110355325,1432.7669701501998,13.798410891740303,7.927680811648414,6.162350615694266
402,Grass 5,Scene,4.94117647058824,0.952573683247203,2.42574257425743,1.52542803601786,490.4877980365491,12.646637547890816,7.8802149831230555,5.19676442660872
403,Grass 6,Scene,5.15841584158416,1.07454802840382,2.85436893203884,1.79546141860302,278.68573932451363,9.941506963420291,7.873831796121163,3.825350644049554
404,Grass 7,Scene,4.8921568627451,0.910954919982084,2.33663366336634,1.49851411553427,503.4998432391094,13.003111482165782,8.273873961291748,4.997307415473186
405,Graveyard 1,Scene,3.2037037037037,1.25123684049591,3.46153846153846,1.68328779605022,346.32240297637856,12.648573242038989,8.207315984278143,4.924042621017939
406,Graveyard 2,Scene,3.27722772277228,1.14121699848178,3.57281553398058,1.79652137584666,903.9878334940549,13.791025265746553,8.724870708938813,5.634419751384273
407,Graveyard 3,Scene,3.57843137254902,1.23028029093111,3.61386138613861,1.59355136114091,120.10881690699695,10.308894867093626,8.019722692922956,3.469308833486318
408,Graveyard 4,Scene,3.21296296296296,1.2828919282426,3.625,1.66160233813542,705.4483085098764,13.066965054832904,8.718827207827601,5.089986804297116
409,Guitar 1,Person,5.52777777777778,0.971157256805242,3.25961538461538,1.57032673804754,609.7959006597148,13.395912886397964,8.73455268309057,5.156987300119072
410,Gun 1,Object,2.73267326732673,1.47574448404126,4.01941747572816,1.88378312791705,63.410005802331426,11.276893349176158,8.017071409823634,3.6157976180424276
411,Gun 2,Person,2.74509803921569,1.11414198670132,4.1980198019802,1.57492731248269,325.60840770701793,12.683317103339006,8.652856147741272,4.4811778867538985
412,Gun 3,Object,2.97058823529412,1.55082783612043,4.02970297029703,1.68199551452764,269.87010173605347,12.958779334903594,8.557687146569567,4.633335366151919
413,Gun 4,Object,2.86274509803922,1.4558806370823,3.89108910891089,1.75442862550182,286.6981982724848,10.371818172270148,8.016688745648525,2.9399677669146285
414,Gun 5,Object,2.92156862745098,1.53948862867444,4.11881188118812,1.80713656768309,209.59290991632372,11.810038849938765,8.228046676092431,4.0867128858426005
415,Gun 6,Object,2.84158415841584,1.51481136295795,3.96116504854369,1.93989250812517,1260.8619076115892,3.074678830702706,2.5410405824705586,1.8537428277190955
416,Gun 7,Object,2.88118811881188,1.56388700814906,4.01941747572816,1.89416328739089,110.78054406306347,9.538541776205376,7.863307221014583,2.600380063082569
417,Gun 8,Object,3.07920792079208,1.45384434047687,3.94174757281553,1.70250819996555,184.00865965828882,12.388020431729295,8.723586205990333,4.0151656537400875
418,Gun 9,Object,2.88235294117647,1.43709082956402,4.34653465346535,1.73456417329747,751.5830308040893,13.782569487539764,8.269068543343042,5.671519269307273
419,Gun 10,Object,2.64356435643564,1.50721039285059,4.1747572815534,1.8861059816043,502.6441372048605,13.383899641627654,8.534270681308495,5.244501599535391
420,Hallway 1,Scene,2.61111111111111,1.12601632873847,3.375,1.94680470096241,121.9070281289396,12.317306586398562,8.192162791067133,4.469205229893141
421,Hang gliding 1,Person,5.05555555555556,1.19838936562834,4.34615384615385,1.78868737883633,302.6626327812264,12.083211117060923,7.801613483078955,4.656716214062433
422,Hang gliding 2,Person,5.17647058823529,1.10275770168761,4.1980198019802,1.57492731248269,228.05498893651946,10.813903575114661,7.679564286004356,3.679291632882692
423,Hang gliding 3,Person,4.93137254901961,1.06482745240597,4.0990099009901,1.53951258841914,176.68259523935075,11.392823820337327,8.331805324082108,4.072293288827591
424,Hangover 1,Person,2.41584158415842,0.930240041415905,3.3495145631068,1.75291766785438,64.11776834433275,11.301379292321347,8.47872409748739,3.376219288587762
425,Happy face 1,Person,5.47222222222222,0.990216943409663,3.02884615384615,1.56078602782228,336.01332868054385,11.311737955469567,7.764053466503941,4.249818055095897
426,Happy face 2,Person,5.19444444444444,1.05421568785088,3.17307692307692,1.70346481688789,189.66334113653355,7.406265132187858,5.414133956785089,3.044360300716506
427,Happy pose 1,Person,4.88888888888889,1.2776536126408,3.875,1.66452127290737,694.0659905927137,12.817921285912826,8.754629506880095,4.835690247795578
428,Happy pose 2,Person,5.6078431372549,0.945619004611862,3.93069306930693,1.58276609606457,143.83846617671426,11.999579203322986,8.440939113598649,3.843682898232075
429,Happy pose 3,Scene,5.74257425742574,0.986442754005874,3.93203883495146,1.67016575391064,279.0487043165275,12.431742233084353,8.830391992005714,3.9893276639134467
430,Heart 1,Object,4.66666666666667,1.01798999521755,2.77227722772277,1.51579146401352,628.4815084868983,13.658156870944294,8.556503920671211,5.513261376285143
431,Heart 2,Object,4.92592592592593,1.15769432234699,3.09615384615385,1.59196545047908,589.8810572102849,11.518512773166004,7.843614967401791,4.228997385690196
432,Heart 3,Object,4.74509803921569,1.01167711467274,2.53465346534653,1.45989284836692,229.21360977468714,12.316739603097279,8.622532028807703,4.087116078123639
433,Horse 1,Animal,5.93518518518519,1.05257271063824,3.72115384615385,1.71490740087542,421.4588628215072,13.693899176852188,8.812394942679061,5.124382661563165
434,Horse racing 1,Animal,4.2156862745098,1.53911026747706,4.30693069306931,1.56679656788893,387.90461053058476,12.959003040565825,8.765605848576701,4.51387609078198
435,House 1,Scene,4.70588235294118,0.885395646797897,3.06930693069307,1.57643538239012,2337.063433570146,13.742944570329701,8.655371862029492,5.988304315946415
436,Injury 1,Person,1.97058823529412,0.999563096170801,4.53465346534653,1.90559364207401,75.98214830349926,11.416225256931908,8.018381585320304,3.8782911225256473
437,Injury 2,Person,2.09259259259259,0.767774268776367,4.05769230769231,2.04239970735418,51.90586014196311,10.710257515907626,8.056432110918434,3.4447002115967504
438,Injury 3,Person,1.97058823529412,0.927638141648143,4.7029702970297,1.93672173765591,228.0286625613381,12.639792805817693,8.73984804191268,4.258968376377919
439,Injury 4,Person,1.3921568627451,0.935090007264065,5.46534653465347,2.2116254494631,311.605302284393,12.953099196473005,8.80969250157674,4.546565092270794
440,Intensity 1,Person,2.81372549019608,1.14087331632319,4.14851485148515,1.83513562776086,146.39187439854638,11.917444913916764,8.47123532731326,3.946747040450481
441,Jail 1,Scene,2.22549019607843,0.973987036580921,3.73267326732673,1.77702610621741,492.51388578221577,12.947995252428512,8.158714832071484,5.085376614589496
442,Jail 2,Scene,2.01980198019802,1.19147134266672,3.6504854368932,2.00835869903798,393.45927795942737,12.975217661985308,8.48828495260017,4.7843189960807235
443,Jail 3,Scene,2.51960784313725,1.19180694958806,3.9009900990099,1.85744421447886,323.0951136659281,13.263138220810296,8.497628623720898,4.980300986949645
444,Jail 4,Scene,2.11111111111111,1.04419475153236,3.43269230769231,1.78866128318351,65.53790872408979,9.395582662427751,7.141892064285598,2.80635949458872
445,Jail 5,Scene,3.06862745098039,1.35163856497515,3.28712871287129,1.72821661641917,238.1689191427967,12.144515672654203,8.696370586945523,3.9403604533016465
446,Keyboard 1,Object,4.16666666666667,0.75888575606548,2.14851485148515,1.45179983891624,605.9270689028428,11.975612698769236,8.283058177869693,4.390145190110088
447,Keyboard 2,Object,4.10891089108911,0.614833149708275,2.36893203883495,1.57797519341157,142.69412449837006,11.230005582192977,7.981872079778139,3.7399761585369147
448,Keyboard 3,Object,4.33333333333333,0.722116434665852,2.28712871287129,1.48550754736128,223.43984624951645,11.260545963501302,8.272059449589456,3.6215400672767584
449,Keys 1,Object,4.02970297029703,0.655064050983634,2.36893203883495,1.54024629595359,448.6362158797543,13.276545184433454,8.777292518334267,4.751318175208518
450,KKK rally 1,Person,1.34313725490196,0.895479273623583,4.7029702970297,2.20700953534617,331.0772744693645,12.231983161601931,8.604851292031565,4.197128557879242
451,KKK rally 2,Person,1.25490196078431,0.713189385229504,4.98019801980198,2.10703677243565,45.810592593708705,9.746925631737959,7.525772221323662,2.774205025237548
452,Knife 1,Object,3.24509803921569,1.21407810039449,3.62376237623762,1.70793141049935,125.83496479111102,10.234636095578193,7.613304871605843,3.1388230871467893
453,Knife 2,Object,3.34313725490196,1.04829043325775,3.7029702970297,1.55913151757923,770.243294501283,13.709268808279703,8.241171740825166,5.685123282635036
454,Lake 1,Scene,6.25490196078431,0.897590553746158,3.97029702970297,1.96191460336353,1487.9222791422428,14.271653843401783,8.752026060560551,6.048894567201252
455,Lake 2,Scene,6.3921568627451,0.869241876865692,3.89108910891089,2.02435663902885,318.5512906866362,12.110336719601243,8.238446988107318,4.4174180241072385
456,Lake 3,Scene,5.96296296296296,0.926514177970269,3.22115384615385,1.96551201743074,291.8909600893515,12.849573157925485,8.258964410149268,4.950332294129241
457,Lake 4,Scene,5.78703703703704,1.09417254978769,3.27884615384615,1.98761569007728,311.7996154746837,10.464802836656895,8.255309536052364,2.939912051369431
458,Lake 5,Scene,5.95049504950495,1.06184968450118,4.30097087378641,1.87781136399565,171.22874621423287,11.627266147165031,8.081595433394167,4.170596186051698
459,Lake 6,Scene,4.48039215686275,0.852839081043838,2.47524752475248,1.4324388950733,390.86211551486406,12.903990660393507,8.379358949786555,5.08584493767289
460,Lake 7,Scene,6.09259259259259,1.02799175454925,3.58653846153846,1.94891344845642,677.0791064585305,13.797467082301765,8.680896430758635,5.350913154028454
461,Lake 8,Scene,6.20588235294118,0.915631419793587,3.96039603960396,1.85968165060156,549.7302834717049,11.938567715152532,8.033075021703329,4.51284684192719
462,Lake 9,Scene,6.41176470588235,0.824776491493429,4.10891089108911,1.91781641508779,376.27333396429424,12.99110186880684,8.55664980506602,4.784930560370483
463,Lake 10,Scene,6.14705882352941,1.00884267408749,3.81188118811881,1.87463527805879,726.758345769232,13.381926712315076,8.713155721937309,5.101882528764137
464,Lake 11,Scene,5.7156862745098,1.04717867994461,3.98019801980198,1.79432548897797,1197.0082553685052,14.37823150867229,8.58553601559143,6.006788416320932
465,Lake 12,Scene,6.37623762376238,0.870074538743835,4.72815533980583,1.76120599699986,569.0618456876155,13.615770725129025,8.478273507574892,5.390303437829171
466,Lake 13,Scene,6.16666666666667,0.98113037993424,3.72115384615385,1.98761569007728,979.5019217400958,13.792566149405067,8.708275175835357,5.60588287818962
467,Lake 14,Scene,6.31372549019608,0.943769481806527,4.66336633663366,1.64485396143714,354.94330490555024,12.648205955692887,8.336017067885216,4.599306841813734
468,Lake 15,Scene,6.24752475247525,0.920933663127366,4.63106796116505,1.74889484017841,483.6224571743735,13.288389688884784,8.782364080014528,4.845181535853501
469,Lake 16,Scene,6.10891089108911,0.926293583039523,4.29126213592233,1.76363632795362,590.9881354362856,13.406589548584344,8.66495800217297,5.019428800868608
470,Lake 17,Scene,5.58823529411765,1.00840960144504,3.61386138613861,1.69688123939009,225.44531265287452,11.4899705516147,8.244747693553816,4.109289026966334
471,Lamb 1,Animal,5.75490196078431,0.958921367116694,3.95049504950495,1.7457161145144,258.84644892981447,12.7513563585951,7.980420169562404,4.981538753699816
472,Lava 1,Scene,4.05555555555556,1.58752928199256,4.72115384615385,1.60978036715277,797.0946237186142,13.408783337856375,8.563548668713128,5.4214615833783615
473,Lightning 1,Scene,4.85294117647059,1.17226242139904,4.52475247524752,1.62230736548868,30.394608031225353,9.514411667605177,8.105541823486957,2.065590014943721
474,Lightning 2,Scene,4.25742574257426,1.38313748663345,4.62135922330097,1.69842201766394,207.64255037518637,10.226438301372724,7.859747396404778,3.050010281033005
475,Lightning 3,Scene,4.58823529411765,1.2847386078978,4.79207920792079,1.71648962527111,234.55955281929772,9.662037872391721,7.741333979883736,2.6360251827192003
476,Lightning 4,Scene,4.46078431372549,1.36194072818102,4.83168316831683,1.61906952865337,56.02401027556363,10.629194678289027,8.357650397925232,2.73002913826624
477,Lightning 5,Scene,4.41176470588235,1.3076540946356,4.53465346534653,1.65266062115392,111.95059586528949,6.327732400590677,5.432024125444363,1.7140585156111994
478,Lightning 6,Scene,4.49019607843137,1.4470529836223,4.71287128712871,1.60210257888418,141.12655447423663,10.403764629962101,8.203817387809622,2.813306073864752
479,Lightning 7,Scene,4.43564356435644,1.19512209906903,4.46601941747573,1.67341106362261,17.438964573256783,8.509939702114153,7.330243512745904,1.8553277506613122
480,Lion 1,Animal,5.01980198019802,1.24080778543497,4.33980582524272,1.63030971470089,293.53923869857505,13.08128598419301,8.551849650489313,5.084714654155109
481,Lion 2,Animal,3.65686274509804,1.47919631670404,4.27722772277228,1.7556697404762,1047.084119125468,14.552017736146063,8.879781354822171,5.90714773977067
482,Lion 3,Animal,4.94444444444444,1.24430165328242,3.78846153846154,1.71046508705683,156.60133375899665,12.649647141559544,8.371351037393826,4.578709492920175
483,Lion 4,Animal,4.62745098039216,1.47535240715432,4.21782178217822,1.70648152873707,396.5940800247108,13.333843433840787,8.58188697732976,5.0025124940005705
484,Lion 5,Animal,3.72549019607843,1.38704660057986,4.69306930693069,1.64768063809359,279.7626236012122,13.009040093762128,8.526731067917716,4.868107193580304
485,Massage 1,Person,5.70588235294118,1.03968993182533,4.16831683168317,1.7092062890751,111.80779577701759,11.906042916550355,8.463342807368617,3.874093085377195
486,Massage 2,Person,5.75490196078431,1.10297773834436,4.11881188118812,1.75092620468637,163.72569136141954,12.548652894496342,8.734104248680076,4.263536498860747
487,Meerkat 1,Animal,4.9537037037037,1.17913527050732,3.34615384615385,1.64741180219291,431.0879651006271,12.599746915269407,8.39212800611756,4.671383046570309
488,Memorial 1,Scene,4.66666666666667,1.4646550861729,4.4,1.88025358272589,877.7775690459858,13.313672470911177,8.370573354475251,5.2727193707996305
489,Memorial 2,Scene,2.96039603960396,1.35588194234755,3.87378640776699,1.90808194243044,290.008580599168,12.611175810975766,8.418684586730398,4.587243948602198
490,Memorial 3,Scene,3.05555555555556,1.45225144789488,3.52884615384615,1.7788221846073,390.974808286372,12.78029337410495,8.348641670034677,4.923151235679168
491,Miserable face 1,Person,3.52475247524752,1.08253461289642,3.43689320388349,1.71309777265597,379.26994999648394,12.878418491452486,8.716106325156897,4.650618374161766
492,Miserable face 2,Person,2.58823529411765,1.15486865376755,3.89108910891089,1.82702484985295,562.1127987962134,12.767877200017153,8.561152206775878,4.578638681416971
493,Miserable pose 1,Person,2.55882352941176,0.970592647490016,3.43564356435644,1.65780482315717,100.80799017332907,12.009926854877449,8.339996730172478,4.05736281553127
494,Miserable pose 2,Person,2.7962962962963,0.914670251182014,3.16346153846154,1.68436889695536,78.21357077375302,10.63621476979962,7.823896962295205,3.8738215965538725
495,Miserable pose 3,Person,1.1078431372549,0.419968474656029,5.14851485148515,2.34258890381501,328.410589575768,12.88951584893529,8.369383967371054,4.80734097429063
496,Miserable pose 4,Person,2.58333333333333,0.977551776958906,3.96153846153846,1.60655862633941,147.70579064143317,11.425152924562383,7.938895750241418,3.938367800046345
497,Miserable pose 5,Person,2.95098039215686,0.947925833465013,3.44554455445545,1.58414170783268,140.0698600986433,11.53860810709118,8.432153793720857,3.6068538612135277
498,Money 1,Object,4.96039603960396,1.14822290587854,3.67961165048544,1.74453540212708,450.5228427180173,5.392810428633853,3.6951578139098684,2.786273340990041
499,Monkey 1,Animal,4.87128712871287,1.13721911992926,4.21359223300971,1.60055434904686,146.07156563816855,11.912893757183443,8.545631413817944,4.248354420385855
500,Monkey 2,Animal,4.02941176470588,1.3159785904616,3.72277227722772,1.68593482603088,430.4149859782219,12.882482427984993,8.143175598434878,5.015658504038775
501,Monkey 3,Animal,3.62037037037037,1.22830779874577,3.56730769230769,1.69959688582593,136.31513637990258,11.646833661430936,8.498143495303603,3.8271725588647096
502,Monkey 4,Animal,2.86111111111111,1.09764687419777,3.68269230769231,1.79678473934746,55.0410983596265,9.963434048475207,7.279064927923688,3.1780132021965826
503,Moon 1,Scene,5.27450980392157,1.17866229550013,3.61386138613861,1.8109130129838,164.15120826364506,8.274883684853574,5.822966657149813,3.406096507812281
504,Mother 1,Person,6.1078431372549,1.15960784379379,4.08910891089109,1.74985147884608,133.73012140885783,9.803532262025172,8.141378369665512,2.3961471386267315
505,Mother 2,Person,5.92592592592593,1.02038753590668,3.84615384615385,1.71101077700118,102.78114973367781,7.724553531233315,5.686967517270602,3.01751988139271
506,Mother 3,Person,5.08910891089109,1.51062245383147,4.10679611650485,1.68565238059929,50.679392329144484,10.591763345814385,8.274602802688436,2.935008121651152
507,Mother 4,Person,6.04901960784314,1.16361889392739,4.08910891089109,1.72104044055327,411.1625630239172,12.466319662456094,8.774298039086474,4.098343628522029
508,Mother 5,Person,5.93518518518519,1.01643640039117,3.50961538461538,1.62501795244866,268.0173344050254,12.52244580047665,8.603660628781387,4.236500380357417
509,Mother 6,Person,6.07843137254902,1.15772288027873,4.44554455445545,1.72322515954679,149.2255844640407,9.657018975918483,6.91131666582925,3.7060480876482513
510,Mother 7,Person,6.03960396039604,1.19933975235717,4.30097087378641,1.64992543774673,137.02115214639804,10.50961951684835,7.815652074731496,3.1616826226898005
511,Mother 8,Person,5.93137254901961,1.24486910458723,3.97029702970297,1.79697215083904,151.50347554005245,9.724031351297178,7.047807317560313,3.610471026838667
512,Mother 9,Person,5.98148148148148,1.11053983236984,3.63461538461538,1.80106598590564,200.25650490894054,12.68626220913442,8.782160551071954,4.156378050846881
513,Motocross 1,Person,4.77777777777778,1.01698963257871,3.86538461538462,1.74632869996021,212.72168453071546,10.606488082966717,8.166588271248289,3.1110547645278834
514,Musician 1,Person,5.40740740740741,0.947569808905051,3.21153846153846,1.54337341354968,303.2188393183609,8.538140495339444,6.221480779764681,3.32495360094447
515,Nature 1,Scene,6.11881188118812,0.972492968744466,4.42718446601942,1.7523202643284,743.8667174901176,13.191926311175077,8.628638412006552,5.4031947257275785
516,Nature 2,Scene,5.66666666666667,1.04676146803228,3.57425742574257,1.75696633236648,1137.7692439942534,13.961302302689372,8.85662633080999,5.608359344976124
517,Neonazi 1,Person,2.03921568627451,1.47535240715432,4.43564356435644,2.14203567469899,565.8520400983667,12.049409204023437,8.473218858630517,4.277975188089414
518,Neutral face 1,Person,3.96078431372549,0.716448454993376,2.40594059405941,1.3503941485491,185.08891907122504,11.949781953361434,8.491393465149262,3.9550518643379964
519,Neutral face 2,Person,4.67592592592593,0.905112206641411,2.18269230769231,1.39182371858996,204.65157535057574,10.340405162787405,7.990498366675607,3.2159708929872326
520,Neutral face 3,Person,4.5049504950495,0.98614159608281,2.62135922330097,1.43565592616092,133.34649762746045,11.629273609356716,8.21440719571161,3.8802500748826594
521,Neutral face 4,Person,3.89108910891089,0.870643326500696,2.17821782178218,1.30687443623296,79.74856958528582,10.859556803301839,7.6807017892030425,3.686558554166571
522,Neutral face 5,Person,4.98039215686275,1.05286400687248,3.77227722772277,1.67857789881085,216.57539456105175,10.633364362487495,7.747365591150789,3.727416236533501
523,Neutral pose 1,Person,5.05882352941176,1.02274653917834,3.01980198019802,1.54259649954097,137.96396922604598,11.250570732279527,7.9772512895249745,3.9516764035270078
524,Neutral pose 2,Scene,5.25490196078431,1.12299347581755,3.66336633663366,1.66899507322683,473.29074312785946,13.290921149792673,8.473553830368186,5.123078748265716
525,Neutral pose 3,Person,3.81188118811881,0.560586679954647,2.60194174757282,1.43718001263942,935.7560145811669,8.240957171847446,5.825914128562069,4.077654913243487
526,Nude couple 1,Person,5.42156862745098,1.2058953742591,4.99009900990099,1.33787181377702,79.84809091302904,12.042613398230332,8.702300856390176,3.757905104959769
527,Nude couple 2,Person,5.44117647058824,1.07697347671143,4.40594059405941,1.55034330276737,124.21959448094174,11.750466367886977,8.628022459310365,3.5713968036450736
528,Nude couple 3,Person,5.45098039215686,1.09569319782964,4.5049504950495,1.41155065354551,83.365001555743,11.93305445585344,8.65883288100828,3.545180610045686
529,Nude couple 4,Person,5.36274509803922,1.06044279642076,4.46534653465347,1.38970756949542,57.49876362876124,11.851855726564343,8.75723790729567,3.479293181499596
530,Nude couple 5,Person,5.68518518518519,1.35099927120873,5.34615384615385,1.29051228459248,82.37707580449117,11.030276647075969,8.592962926629822,3.7174564299839847
531,Nude couple 6,Person,5.2970297029703,1.57190683219741,5.42718446601942,1.74671648118368,76.25355925761292,11.5462547572043,8.515588726843294,3.398129094266734
532,Nude couple 7,Person,5.69306930693069,1.06529408387943,4.21359223300971,1.71870040641117,40.56853040228323,11.817424926898102,8.78514193195112,3.329388919476709
533,Nude couple 8,Person,5.27777777777778,1.26663387398116,4.70192307692308,1.51932411961147,152.10003536333306,12.212792364948323,8.729550824398034,3.8938427682222008
534,Nude couple 9,Person,5.16666666666667,1.32069088830136,5.05940594059406,1.36983051636484,178.14146512887922,12.159738855450756,8.451965293596528,4.204368296563528
535,Nude couple 10,Person,5.5,1.06007658979794,4.2970297029703,1.45975720210894,129.06863765877614,11.15228307943308,7.98972649589806,3.872799407444821
536,Nude couple 11,Person,4.64705882352941,1.81657418204756,5.72277227722772,1.66804563415506,64.52859801432436,11.309896348162976,8.394715884119217,3.7689061039930882
537,Nude couple 12,Person,5.06862745098039,1.29170854636173,5.21782178217822,1.22966629941655,106.0842082661563,11.376179064311515,8.359361783536727,3.409536809085659
538,Nude couple 13,Person,5.79411764705882,1.03730644425332,4.51485148514851,1.57869478612009,84.95032935921967,9.575307230745725,8.028171757123346,2.417218625105323
539,Nude couple 14,Person,4.84158415841584,2.0333847312662,5.62135922330097,1.88449038648446,84.69006419480561,11.85665132043697,8.579698255356181,3.635522817831822
540,Nude man 1,Person,4.38235294117647,0.856473516286508,3.28712871287129,1.63912558190864,63.40547919334908,10.66834142818563,8.240282464603833,3.1837824629750955
