,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy,Cropped_Contrast,Cropped_Entropy,Cropped_Sum_Entropy,Cropped_Difference_Entropy,Sabattier_Contrast,Sabattier_Entropy,Sabattier_Sum_Entropy,Sabattier_Difference_Entropy,Blurred1_Contrast,Blurred1_Entropy,Blurred1_Sum_Entropy,Blurred1_Difference_Entropy,Blurred2_Contrast,Blurred2_Entropy,Blurred2_Sum_Entropy,Blurred2_Difference_Entropy,Pixelated_Contrast,Pixelated_Entropy,Pixelated_Sum_Entropy,Pixelated_Difference_Entropy,Sharpened_Contrast,Sharpened_Entropy,Sharpened_Sum_Entropy,Sharpened_Difference_Entropy
397,Gorrila 1,Animal,3.90740740740741,1.35023042019063,3.53846153846154,1.68328779605022,531.987089176473,13.497535274303964,8.65038865541731,5.287813780049079,96.55451524330837,10.52060118975324,6.982086873548206,3.9658508150803953,801.1377230099295,12.392414476135489,8.22040540211986,5.474377102300635,14.518070756174003,10.81518633430602,8.638931334497105,2.96413848440006,7.740202830472977,10.14617869338687,8.728189336747679,2.598128331392325,61.92147799358112,12.058132712287266,8.63807233227802,3.861028424112737,1785.7197260799785,14.681176071479271,8.651093383098942,6.305465167953327
398,Grass 1,Scene,4.96296296296296,1.09310435005573,2.23076923076923,1.46301171766816,1275.1018604853807,14.145717009208358,8.371332432499429,6.003916280051307,,,,,1687.6778378749977,12.931456684820883,8.08024912138577,6.2412204036145695,36.36895408674492,10.504221842309017,7.972657819214074,3.642007033274267,13.468330445351855,8.78149142273253,7.267466428968336,2.513098059945263,177.11039866700827,12.855186566765155,8.28616308619552,4.748287421058261,3396.6496206906268,15.062240437864933,8.562447226355339,6.776191640577174
399,Grass 2,Scene,4.94117647058824,1.02274653917834,2.42574257425743,1.53196954704371,904.7334998869912,12.887937784613431,8.420506150896905,5.1839251544055465,1154.7958648075955,13.682998209299623,8.59726120779545,5.751262408387439,1361.5637854631564,12.058892976866677,8.348551303319134,5.488897551214727,47.00375202723744,10.645697598267569,8.506089033755254,3.5587072832697895,10.128203071556648,9.544446970473668,8.3651047654362,2.614723275152393,170.0944923129466,12.16004419483864,8.441048393092057,4.432875817289674,1984.5087457609438,13.624322288925459,8.476628220781524,5.777355802824773
400,Grass 3,Scene,5.00980392156863,1.03880260505146,2.10891089108911,1.32590339089249,846.3618639993015,13.703732280092456,8.410847036998785,5.584417168985529,,,,,1296.5491889505824,13.009646405184599,8.419717023523262,5.996652889092175,37.66880393807666,11.04157278829587,8.316142172925275,3.670543843275235,9.34186965409516,9.552186769898572,8.167636557009569,2.7430849685546033,148.00821305392742,12.711272077851943,8.339141972852936,4.578455724026654,1965.5618588505315,14.31068547126601,8.504315571142016,6.179142894861119
401,Grass 4,Scene,5.22549019607843,1.15960784379379,2.10891089108911,1.5093110355325,1432.7669701501998,13.798410891740303,7.927680811648414,6.162350615694266,,,,,1891.8634235432014,12.520507789069242,7.755486511326323,6.300844161649541,41.842432815505695,8.725179603031705,7.0672798317017005,3.1590925952338145,16.449881108080824,6.873379637377134,6.028435600536879,1.7331143555167008,174.41607034369494,12.189072041424819,8.101714216805886,4.7468805462045705,4282.914784539,14.980741614761685,8.3256010033314,6.956256424475875
402,Grass 5,Scene,4.94117647058824,0.952573683247203,2.42574257425743,1.52542803601786,490.4877980365491,12.646637547890816,7.8802149831230555,5.19676442660872,,,,,767.288491373097,11.946487982691929,7.858309322760756,5.539065151867171,46.939022220506175,9.515137608357065,7.568618906330498,3.3860853367568247,12.843199788675093,7.762550292733488,6.64445458630515,1.992781042777764,103.41472396924175,11.624439822289194,7.908327066428999,4.32413211711874,1326.6724433917952,13.695829339205696,8.061619538546767,5.946341773918375
403,Grass 6,Scene,5.15841584158416,1.07454802840382,2.85436893203884,1.79546141860302,278.68573932451363,9.941506963420291,7.873831796121163,3.825350644049554,,,,,436.8682288719042,9.48173216276591,6.963948573212946,3.5160606753443258,5.875721791954837,7.772034634706877,7.254317806818625,1.4601284753827257,3.609743202570555,7.477240786106325,7.131047451837289,1.2423100823435396,29.074175550348816,9.030252451897061,7.810240108584646,2.7620308894422885,725.1922265508456,10.89944288656911,7.813331541980853,4.272573337785744
404,Grass 7,Scene,4.8921568627451,0.910954919982084,2.33663366336634,1.49851411553427,503.4998432391094,13.003111482165782,8.273873961291748,4.997307415473186,,,,,713.2075579134457,11.825597931468183,7.9441684492689735,5.362448536428233,29.728152308376156,10.64634156264544,8.203160746904064,3.4857822834381635,8.686185598640893,9.278645009464418,8.02755451795409,2.6608282316093197,102.72170499771471,12.182181153285656,8.246534893397644,4.25539098095609,1373.1848082631416,13.787616297363773,8.401388876469731,5.653805200332689
405,Graveyard 1,Scene,3.2037037037037,1.25123684049591,3.46153846153846,1.68328779605022,346.32240297637856,12.648573242038989,8.207315984278143,4.924042621017939,280.6877293208966,7.154360050813356,5.503237699012688,3.310698976296999,730.7090025426792,12.151829323631082,8.409298949779672,5.409397461397228,11.315794249526618,10.344342262750152,8.162571932882894,2.7235794306174625,5.233820739222805,9.701251131524893,8.180051761734425,2.294979591967995,52.526239722552845,11.49828343575586,8.199938154312287,3.723607121053905,1200.1149171212087,13.550855330066879,8.241024926441614,5.79037953691207
406,Graveyard 2,Scene,3.27722772277228,1.14121699848178,3.57281553398058,1.79652137584666,903.9878334940549,13.791025265746553,8.724870708938813,5.634419751384273,,,,,1580.9326109505978,13.089075515882865,8.53136407040032,6.082091144503728,22.23647682080953,11.517847132162746,8.66415198137991,3.2073844095382475,7.098939737871735,10.697869496406557,8.609658361531679,2.535539002385,129.46855187254198,12.787144394065123,8.729301308369436,4.378674149787789,2927.9826960738496,14.635968227968164,8.751558577214379,6.543102505650214
407,Graveyard 3,Scene,3.57843137254902,1.23028029093111,3.61386138613861,1.59355136114091,120.10881690699695,10.308894867093626,8.019722692922956,3.469308833486318,754.7870896464648,5.7225557770145645,4.28879742151993,3.4162387428723417,185.6999161932888,10.019193479982478,7.975260020275162,3.6732386386078537,19.155813117462984,9.104591373341913,7.886688265676204,2.5228622915954024,8.171812097252147,8.61738307249177,7.7393870847986985,2.171455515117888,42.520923720247474,9.895029320661315,8.045792557084184,2.9638194265916438,182.88717631315257,10.848032261595003,7.870416598095408,3.7588711023851564
408,Graveyard 4,Scene,3.21296296296296,1.2828919282426,3.625,1.66160233813542,705.4483085098764,13.066965054832904,8.718827207827601,5.089986804297116,,,,,1101.6919174370043,12.398305133199827,8.443286088144951,5.459300710736837,32.63218611722192,11.313039962689155,8.757318998655334,3.391768061695282,10.775016076011678,10.576723987331587,8.683717527069037,2.7973513928161147,113.87823444947533,12.304079141795187,8.70519461701709,4.127595223676544,2147.8374730538753,13.771799026208173,8.735157729812965,5.8493187757729235
409,Guitar 1,Person,5.52777777777778,0.971157256805242,3.25961538461538,1.57032673804754,609.7959006597148,13.395912886397964,8.73455268309057,5.156987300119072,653.2948631050574,12.76962579062291,8.27960273544642,5.208443643973174,1064.911577032511,12.60928798033359,8.457919267960431,5.613406619639125,13.800402447752646,11.076828663774295,8.661105332398044,2.879279346561637,5.908669963988128,10.396952466479004,8.623266932317566,2.4107994408608175,78.41683875708807,12.329223748662677,8.741938402174021,3.9559375693541057,1984.4583316846704,14.235236303876254,8.785557895429772,6.0535428004658
410,Gun 1,Object,2.73267326732673,1.47574448404126,4.01941747572816,1.88378312791705,63.410005802331426,11.276893349176158,8.017071409823634,3.6157976180424276,,,,,192.80783777329088,10.995073417854755,8.336424592916135,4.192101073508395,11.173564965143319,10.054265305870729,8.030569297825274,2.7767613418586534,6.351171686731859,9.380967502597297,8.022497960824102,2.4362688805718467,24.28021755980632,10.762347863987866,7.994090472153138,3.1868142491813605,147.8452044577877,11.847932944027065,8.03881358391428,4.110618779518354
411,Gun 2,Person,2.74509803921569,1.11414198670132,4.1980198019802,1.57492731248269,325.60840770701793,12.683317103339006,8.652856147741272,4.4811778867538985,664.9876768453444,11.305885509024236,7.375902233678775,4.835495716709471,534.7445708735765,11.819552348045537,8.369015261692432,4.998238109114035,22.856121619806018,11.066257022688351,8.700776220560378,3.114679525507554,7.801170129733152,10.377115091795723,8.65815089420082,2.529013105976307,80.81698695950793,12.084092585153572,8.683595125111683,3.8475805760918296,770.9362644631365,13.446514299223548,8.719731295297027,5.174399572736135
412,Gun 3,Object,2.97058823529412,1.55082783612043,4.02970297029703,1.68199551452764,269.87010173605347,12.958779334903594,8.557687146569567,4.633335366151919,313.0302519015146,10.956950348900564,8.198822075560027,4.749412864537035,508.443767531931,12.075597668160835,8.394136468299411,5.119554450256118,19.049023198025125,10.899587331917651,8.647096590931687,3.115222372099873,7.279915382770553,10.016764058062254,8.624572766016508,2.5797706247233623,59.733188794255156,12.049215957122176,8.530292555245946,3.766032999394472,773.022624437471,13.816323554508607,8.609906143277401,5.448083446428612
413,Gun 4,Object,2.86274509803922,1.4558806370823,3.89108910891089,1.75442862550182,286.6981982724848,10.371818172270148,8.016688745648525,2.9399677669146285,750.1208660330908,10.724317355532868,7.582113563105882,4.402716779149234,380.73184420218877,9.929679774789612,8.080710632822441,3.4320219883459533,13.949188192173803,9.726865195837044,8.087471038588323,2.3071185419225273,5.731602124675414,9.518750926770368,8.119820748806216,2.1326992422332705,51.01114424714082,10.01642442939487,8.021554267558741,2.57551619740346,547.795941451826,11.049379590794064,8.047916483524023,3.6151482325966176
414,Gun 5,Object,2.92156862745098,1.53948862867444,4.11881188118812,1.80713656768309,209.59290991632372,11.810038849938765,8.228046676092431,4.0867128858426005,,,,,455.97428242324236,11.162245395797513,8.195222017834576,4.633893373575038,18.58076945055522,10.26156200259475,8.190950998051203,2.6313125565464,6.756362312971808,9.88156512187688,8.173391572991344,2.279527413406777,62.25859118989851,11.037332070550974,8.211716592293861,3.3114226879066844,509.4052271755288,12.63037436180421,8.269257894612158,4.953635282610762
415,Gun 6,Object,2.84158415841584,1.51481136295795,3.96116504854369,1.93989250812517,1260.8619076115892,3.074678830702706,2.5410405824705586,1.8537428277190955,1265.5608545345922,5.457463404792243,4.44466944914252,3.528150880887355,763.9660747667014,3.0588054001928016,2.4151214890337487,2.1974356254405194,91.28289466275905,6.61887713606202,4.900431189473897,2.96156491043289,30.685028327959177,8.374746941464663,6.368246233412951,3.1360947804535053,286.6231466171687,4.6028251986703665,3.490028458314455,2.4012292331193974,1581.0428843878235,3.5242300975554484,2.860942599553702,2.1560557204660578
416,Gun 7,Object,2.88118811881188,1.56388700814906,4.01941747572816,1.89416328739089,110.78054406306347,9.538541776205376,7.863307221014583,2.600380063082569,262.89823160551555,8.776333368755797,6.8117440016523165,3.236501286905522,183.44625854089122,9.082922506508126,7.624396100435494,2.8648621249416575,20.003727205664447,9.073752913679954,7.799103543084156,2.301235550680591,10.536866415161146,8.974516517127402,7.885384999426108,2.2304103584164308,40.22089805299818,9.362760683100738,7.806964631460506,2.4443233598704524,187.349859020045,10.139501927962641,7.830840512232976,3.037220634719336
417,Gun 8,Object,3.07920792079208,1.45384434047687,3.94174757281553,1.70250819996555,184.00865965828882,12.388020431729295,8.723586205990333,4.0151656537400875,222.3584651531351,11.65522698847029,8.429452452420396,4.2187996233882785,369.57477638547766,11.563672814501853,8.413105092278165,4.61949434817653,18.200536277442097,11.1447236095969,8.68816899225133,2.9309892633024193,8.471394231445345,10.514644668399841,8.637860461744026,2.5519258766725237,56.06172137382528,11.979363431167444,8.723260634604472,3.5562861066564055,464.466595160245,13.037851726917344,8.760414885193285,4.615844069132599
418,Gun 9,Object,2.88235294117647,1.43709082956402,4.34653465346535,1.73456417329747,751.5830308040893,13.782569487539764,8.269068543343042,5.671519269307273,,,,,1263.8852098463842,12.757917411403225,8.066167222042303,6.054291957162016,16.995967365181485,10.086328806680068,8.200002802029093,2.889455404431332,6.336968170049371,9.306795793154519,8.141030134779307,2.360204077048774,81.48328342524644,12.162977087154276,8.26243405677276,4.074995698765412,2791.649344656102,14.966239607940038,8.515182044344213,6.716157408898013
419,Gun 10,Object,2.64356435643564,1.50721039285059,4.1747572815534,1.8861059816043,502.6441372048605,13.383899641627654,8.534270681308495,5.244501599535391,720.3949168290341,13.742855574649285,8.702164251235171,5.549572205100223,968.143772598455,12.5052209091949,8.32186734364004,5.71347535268162,19.76324792755937,10.744310064803026,8.509131003686722,2.9497890313377955,7.145886465914284,10.146138841911522,8.46506481136974,2.4452046879451887,72.49839773092545,12.145095140048056,8.544321208420573,3.9204357286803853,1816.3192741711487,14.401695166392496,8.660487426502357,6.257867150350904
420,Hallway 1,Scene,2.61111111111111,1.12601632873847,3.375,1.94680470096241,121.9070281289396,12.317306586398562,8.192162791067133,4.469205229893141,,,,,227.8902600206679,11.477183528803117,8.424037216002947,4.65411188943007,5.358405131064131,9.517739454217987,8.170475013425207,2.317655813516444,3.207732000969357,9.139147563760439,8.127122056722218,2.031698450822362,16.94077634843622,10.781089495823664,8.270777839942063,3.0711174360616247,671.6090954371145,13.534351790159018,8.233660504908995,5.712235942163005
421,Hang gliding 1,Person,5.05555555555556,1.19838936562834,4.34615384615385,1.78868737883633,302.6626327812264,12.083211117060923,7.801613483078955,4.656716214062433,193.4848001211102,10.146779275421395,7.260530655777092,4.405997988948896,562.7859559513763,11.760293582774619,8.037305398818113,5.189493639518847,13.394043705204897,9.656872378443186,7.7783427647741,2.7422253841004096,5.97891179162837,8.905873086922306,7.751438369181854,2.2579069192094225,47.94945104243573,11.099803738313009,7.834396570837942,3.5985547433622362,1010.9279130102299,13.192392630975707,7.9867642624281565,5.5752723731534335
422,Hang gliding 2,Person,5.17647058823529,1.10275770168761,4.1980198019802,1.57492731248269,228.05498893651946,10.813903575114661,7.679564286004356,3.679291632882692,420.6361853038936,10.15767095662725,7.5679526534373895,4.558124865598579,405.9503309551433,10.391099862803213,7.737058176695009,4.25418229300327,12.871925587390313,9.45207905716206,7.704400097477515,2.562628155623484,5.17308449040939,9.004659846280706,7.70773376427797,2.1917088309420167,45.19405719961221,10.2839855015193,7.754109229044268,3.144583874480147,668.1688849252387,11.740850026078185,7.776570715869255,4.514146886442136
423,Hang gliding 3,Person,4.93137254901961,1.06482745240597,4.0990099009901,1.53951258841914,176.68259523935075,11.392823820337327,8.331805324082108,4.072293288827591,676.5158724747121,11.785161115557681,8.111462068630065,5.278137844388873,271.42458493427955,10.778054444644116,8.100859644849454,4.359145084354207,12.718793767987101,9.856012205355555,8.284697409530843,2.655592847998034,5.845715243142927,9.328603992166727,8.187335494152855,2.25740054100965,38.33980057922861,10.721599737524484,8.335035421653572,3.289368714338887,403.46327458613945,12.180572836616815,8.245935796907983,4.610061255991996
424,Hangover 1,Person,2.41584158415842,0.930240041415905,3.3495145631068,1.75291766785438,64.11776834433275,11.301379292321347,8.47872409748739,3.376219288587762,189.91097467410736,9.975424763514038,7.468544806937134,4.306692791211222,152.490258390214,10.651426850501444,8.369273390116973,3.859730599382872,9.677906093515345,10.233762804595099,8.416331376344385,2.520380846234538,4.1590860725209815,9.761327134291406,8.377207183028819,2.153256939770494,24.333140778423996,10.820341552133161,8.441200589159301,2.9248933224655738,148.61593082028713,11.931758819527902,8.479118146757944,3.9674322980098227
425,Happy face 1,Person,5.47222222222222,0.990216943409663,3.02884615384615,1.56078602782228,336.01332868054385,11.311737955469567,7.764053466503941,4.249818055095897,110.75890665832985,11.361799477530944,8.186825815029792,4.033998575138144,558.2179712608172,10.899991748046226,7.908606252595186,4.651993709019791,16.017283063620972,9.963049986507905,7.809484211352951,2.7887549540247427,8.04180347662744,9.6290098424474,7.961183163078761,2.497392946090492,57.85702287658018,10.612055932305536,7.776265670550998,3.469936047479191,870.1537999784027,11.907253654685018,7.807459126623179,4.90539256155512
426,Happy face 2,Person,5.19444444444444,1.05421568785088,3.17307692307692,1.70346481688789,189.66334113653355,7.406265132187858,5.414133956785089,3.044360300716506,453.5412600162763,12.901833968540416,8.680497149547909,5.009264713148368,377.98179485725825,6.996807227131295,5.311329913487975,3.2703129350057325,19.544505637842086,6.825663618673331,5.461555653155999,2.2823317362378783,8.760187437531703,6.8173981287884535,5.636659018230896,2.0999520876517757,52.40864221299736,7.082112543589928,5.402428558268433,2.6106231600259973,537.0924568133756,7.784911525231388,5.4572080133437755,3.4844152267197765
427,Happy pose 1,Person,4.88888888888889,1.2776536126408,3.875,1.66452127290737,694.0659905927137,12.817921285912826,8.754629506880095,4.835690247795578,731.2205724802498,9.889760547491617,7.359873259999686,4.770100269151204,1088.4872569901704,12.025257697920768,8.425331458913842,5.1983667662036215,15.08852813584561,10.894026042642112,8.716015169402743,2.7719792271131825,6.344909865470288,10.437095278898024,8.737893198878064,2.368368579882696,89.41436746613519,11.95177188693936,8.764565316277164,3.806552448896853,2188.7989311046886,13.507791321525048,8.757311929768122,5.596947603214961
428,Happy pose 2,Person,5.6078431372549,0.945619004611862,3.93069306930693,1.58276609606457,143.83846617671426,11.999579203322986,8.440939113598649,3.843682898232075,249.01105721185877,10.216063788623751,7.756977480048999,4.611286184218468,289.0091080280862,11.378495813555116,8.489656727222568,4.394673062970476,20.968589224187724,11.019066060862404,8.45024094151018,3.179648471585221,10.695723593804153,10.33993273713865,8.472148378442082,2.8348888971188186,48.2833272993355,11.649813885286264,8.427891050687311,3.531456247285967,345.6393381995821,12.669027550420626,8.458803285946122,4.4609876866397435
429,Happy pose 3,Scene,5.74257425742574,0.986442754005874,3.93203883495146,1.67016575391064,279.0487043165275,12.431742233084353,8.830391992005714,3.9893276639134467,738.3803786047963,12.802973445035978,8.770151227501458,5.108040984888444,497.2384807654154,11.257342396994282,8.46425681676432,4.2914123541840326,7.5437356034123315,10.629518222087661,8.799686142072211,2.330720787791894,3.4175626108105943,10.263271314031236,8.762538979027186,2.0359801608152086,34.43539168499902,11.419439467999933,8.822237017035995,2.974312923165258,794.0233461095114,13.414752442898623,8.848872089492115,4.960351795618556
430,Heart 1,Object,4.66666666666667,1.01798999521755,2.77227722772277,1.51579146401352,628.4815084868983,13.658156870944294,8.556503920671211,5.513261376285143,1101.4610303563547,13.095660956964267,8.536277762160768,5.988370115451918,1172.4851108947216,12.857371790641778,8.520300717097335,5.875662954025564,12.06641171440625,10.434133988223156,8.520334911348401,2.7494152657771176,5.5746638295387765,9.6278508038806,8.53102095258739,2.2941037822327717,67.75023734938547,12.154339345494538,8.533092453660174,3.982429581694742,2038.652048040314,14.619372498371543,8.587951947967248,6.3677429783488355
431,Heart 2,Object,4.92592592592593,1.15769432234699,3.09615384615385,1.59196545047908,589.8810572102849,11.518512773166004,7.843614967401791,4.228997385690196,,,,,870.6734046520356,11.391733861563502,8.012054903836411,4.87255557326118,27.646633258371388,10.532787885983016,7.7351473161869535,3.2985824318721635,5.963639508967809,9.447089583425898,7.523930032500667,2.483216105525317,168.61104278481753,11.618811942346492,7.9295990912387,4.133975076663747,1049.0772740135656,12.137059556961754,7.8822678314173995,4.797217895919129
432,Heart 3,Object,4.74509803921569,1.01167711467274,2.53465346534653,1.45989284836692,229.21360977468714,12.316739603097279,8.622532028807703,4.087116078123639,310.7351988106647,9.313517477985048,6.873103880571781,4.173744625526551,429.2047954047192,11.414383662833282,8.33935341008311,4.703990738527841,36.76146943699429,11.531412254437681,8.690808019176437,3.471389541712561,17.925047303880945,11.156467849103919,8.741031573308625,3.1352844412157976,76.43789177226628,12.094205883510934,8.676483790507849,3.8189987363388194,569.9311381265031,13.1195939432786,8.671748049974608,4.793468161558902
433,Horse 1,Animal,5.93518518518519,1.05257271063824,3.72115384615385,1.71490740087542,421.4588628215072,13.693899176852188,8.812394942679061,5.124382661563165,424.57277031475166,12.53340944431812,8.487854403628534,4.983464165632737,967.9694701520834,12.73460547582657,8.609282636381213,5.659084174756598,20.91916089258718,11.50777651427776,8.760151764387555,3.1380137776088763,10.095907177764051,10.9093520179279,8.778706772304677,2.744976319874324,74.99184383240159,12.610757242495477,8.821195234475017,3.996495837312743,1220.7865487120848,14.537822323321915,8.870843883821262,6.005428004054042
434,Horse racing 1,Animal,4.2156862745098,1.53911026747706,4.30693069306931,1.56679656788893,387.90461053058476,12.959003040565825,8.765605848576701,4.51387609078198,704.8950177402571,13.118073800572347,8.43826106188222,5.217740841400923,608.9451861398234,12.041221301853568,8.405803212681626,5.0217814474351705,23.71492987164805,11.48763568286753,8.701047686204934,3.249553787208515,10.695212295518354,10.71716576422169,8.691973805392013,2.818782634089902,79.53148710139571,12.397407585746901,8.762712508241354,3.8941770446269692,1094.433286023801,13.711372650900735,8.825983502176747,5.291369900936481
435,House 1,Scene,4.70588235294118,0.885395646797897,3.06930693069307,1.57643538239012,2337.063433570146,13.742944570329701,8.655371862029492,5.988304315946415,,,,,2627.7190480848913,12.57235126679032,8.20171292755617,6.277625586919698,54.84865046697406,12.294059452412789,8.912107810784054,3.825955676668629,17.58297543583408,11.627021330046887,8.902822913890256,3.1411706103673063,285.60818823863247,12.925802668616543,8.713365608409271,4.79504455412553,4847.782160812852,13.708623961182678,8.59510117224778,6.534086140563078
436,Injury 1,Person,1.97058823529412,0.999563096170801,4.53465346534653,1.90559364207401,75.98214830349926,11.416225256931908,8.018381585320304,3.8782911225256473,81.7800625417147,11.11669132680624,8.243314544630826,3.5891205370151282,172.92213516820607,10.611803152985805,7.890939687814895,4.316655598233178,12.092271318953692,9.394109388940526,7.929528820649021,2.435020230813221,6.826565835304693,8.976965227168098,7.899093666773982,2.205934433494072,24.934530545426675,10.416349451756176,8.03763705196269,2.9687368920386916,292.5259448295085,12.689119126190448,8.170761488549724,4.931909137324935
437,Injury 2,Person,2.09259259259259,0.767774268776367,4.05769230769231,2.04239970735418,51.90586014196311,10.710257515907626,8.056432110918434,3.4447002115967504,,,,,104.19265199132602,10.113539706166538,7.971655986601449,3.6543581502636533,9.310937602648906,9.176643013474195,8.123367848508755,2.384967970587618,4.592233210782467,8.677907004692585,7.9114141518338705,1.9619884597172796,15.686025306879422,9.932767665160627,8.028824589506389,2.794848514546768,150.79006992242626,11.498174145046747,8.00681903514954,4.062917164310999
438,Injury 3,Person,1.97058823529412,0.927638141648143,4.7029702970297,1.93672173765591,228.0286625613381,12.639792805817693,8.73984804191268,4.258968376377919,287.7786574229771,12.93780296069413,8.542865363985126,5.016812374488261,411.9175705132067,11.792851795960582,8.549870392693496,4.781888060643232,13.771662865831907,10.980801004744698,8.739221584841939,2.7992994715075055,6.531927851944491,10.443803731852853,8.757105782598995,2.457535465740661,45.45447570830881,11.835079536958382,8.736736343684862,3.4479786584950625,684.3424212428613,13.490658381097845,8.771756615906792,5.0972250476239
439,Injury 4,Person,1.3921568627451,0.935090007264065,5.46534653465347,2.2116254494631,311.605302284393,12.953099196473005,8.80969250157674,4.546565092270794,275.8434142261717,11.535430421286332,8.302610355027173,4.367458522805109,667.1816005639096,12.070831883751666,8.572088039047902,5.115067914762261,23.30724386555064,11.564293247867642,8.77750708121901,3.1900500075499885,9.41210161048915,11.0129450593036,8.747420356448874,2.705679620626719,84.20176735551294,12.425697144534414,8.841604777145623,3.943956964191047,775.6477881420728,13.605882236530986,8.837667822000753,5.19676452081253
440,Intensity 1,Person,2.81372549019608,1.14087331632319,4.14851485148515,1.83513562776086,146.39187439854638,11.917444913916764,8.47123532731326,3.946747040450481,222.77953900273576,12.285306479621479,8.404278121123323,4.415847354793156,311.2456979409947,11.243406798105928,8.37595075740174,4.4014796497349185,13.851644924560894,10.462427450638788,8.436370339148864,2.719250232306485,7.530563609047668,10.046328208138984,8.454766602219191,2.4599578726034634,35.15247955120766,11.127367951103981,8.44863647107429,3.202248230742059,465.175537863948,12.721900051852856,8.477251934573658,4.723307276929132
441,Jail 1,Scene,2.22549019607843,0.973987036580921,3.73267326732673,1.77702610621741,492.51388578221577,12.947995252428512,8.158714832071484,5.085376614589496,,,,,957.5168282617866,12.445536346769497,8.390601956203444,5.549671369466454,18.362930495075368,10.267415412840448,8.10487208022804,3.0316992860071053,6.259451677163851,9.204943610328765,8.158538394513482,2.406179457605196,74.36571149692872,11.72370098225553,8.133531880132479,3.9068243096288375,1554.5491414162898,14.002298537699383,8.273274097300883,6.0079867385424475
442,Jail 2,Scene,2.01980198019802,1.19147134266672,3.6504854368932,2.00835869903798,393.45927795942737,12.975217661985308,8.48828495260017,4.7843189960807235,,,,,680.0769700579101,12.218680599515984,8.493340286903358,5.195775025220257,23.452152113123496,10.757646569300423,8.667317610102778,3.2421266489949465,6.32966489118588,9.68006824440321,8.57970278234616,2.4380155758562823,60.45998615777921,11.944490143962591,8.474064209671386,3.7806685695462763,1225.7067472262813,13.948411401780165,8.548082917641796,5.71483398865429
443,Jail 3,Scene,2.51960784313725,1.19180694958806,3.9009900990099,1.85744421447886,323.0951136659281,13.263138220810296,8.497628623720898,4.980300986949645,563.8376363958912,11.837148468197292,8.08697118488885,5.189536062613904,703.4010549840283,12.416112695380566,8.447475754467362,5.4595317580217335,15.63576395334529,10.974378147923531,8.32783108602605,2.965594672193984,5.316197982431027,10.119131010547362,8.202185828482623,2.355774359728785,67.24612466348735,12.221526525144206,8.461733806886759,3.9350742832180914,1073.318351233167,14.265086538525477,8.576974013948801,5.923163718392941
444,Jail 4,Scene,2.11111111111111,1.04419475153236,3.43269230769231,1.78866128318351,65.53790872408979,9.395582662427751,7.141892064285598,2.80635949458872,,,,,125.32580710292766,8.992957025533357,7.180219623127184,3.2015669605631967,26.036034078181423,8.85097188479986,7.5245694422728535,2.7663642590726236,15.797759457511516,8.691411742776209,7.288046357671543,2.3827388399663905,27.151254419867286,9.289205739337007,7.430361865751832,2.7919967726511103,183.75583049620542,10.355008447699136,7.31852656778551,3.488847206681302
445,Jail 5,Scene,3.06862745098039,1.35163856497515,3.28712871287129,1.72821661641917,238.1689191427967,12.144515672654203,8.696370586945523,3.9403604533016465,,,,,422.06052653803835,11.532058567833204,8.582423349647884,4.535804134596288,23.93452996594693,11.276292252350078,8.682996859631274,3.066874273064583,8.997914565974055,10.695309070893753,8.667297788899562,2.6117158758189114,79.33871336532705,11.93510942462278,8.716785956631382,3.647979708890455,477.7991755748335,12.695004436547604,8.71984693621997,4.461333813601388
446,Keyboard 1,Object,4.16666666666667,0.75888575606548,2.14851485148515,1.45179983891624,605.9270689028428,11.975612698769236,8.283058177869693,4.390145190110088,923.593709075652,11.797389954792028,8.043289762506825,4.878753501364926,925.7257343320721,11.369429163313555,8.098704621508627,4.948225123949005,74.78977690217528,11.453133923620918,8.417251353940205,3.864989207209736,30.158921654085127,11.099553468727315,8.480449292287538,3.476192915748815,201.86656096905568,12.050774240881074,8.423555220662216,4.307946785867692,1088.5534828654797,12.563639428350594,8.300524728531947,4.945276331454525
447,Keyboard 2,Object,4.10891089108911,0.614833149708275,2.36893203883495,1.57797519341157,142.69412449837006,11.230005582192977,7.981872079778139,3.7399761585369147,215.00434519687937,11.255692527585662,7.475266572778258,4.292857915155892,327.19142036077164,10.83024073627198,8.163170332512582,4.259460091942756,16.50436972189994,9.897830327897895,8.006168007401383,2.9381486029932047,5.550130345904842,9.049853071908764,7.789919690353295,2.3094511235056654,42.35121989153744,10.860880812925302,7.964738834615237,3.410013806207658,355.16757688873963,11.879511089873773,8.045107722039768,4.326560912738635
448,Keyboard 3,Object,4.33333333333333,0.722116434665852,2.28712871287129,1.48550754736128,223.43984624951645,11.260545963501302,8.272059449589456,3.6215400672767584,343.608324023568,11.57079182612553,8.07897764569405,4.3822798929635915,396.43533092814687,10.642258396334226,8.160270242405035,4.109620694974524,26.261920026142498,10.759900772388196,8.32296878011599,3.1309846701283086,7.712777535647739,10.284731857901132,8.371123449234446,2.5634204160083773,82.61683197849322,11.211271088601357,8.309235219072873,3.510934862739343,412.2627249398544,11.739064095788661,8.283319644835814,4.012510972103371
